id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1753,190.215,251,0.038,190.253,190.253,0.0
1754,190.225,148,0.046,190.271,190.271,0.0
1755,190.235,19,0.147,190.382,190.382,0.0
1756,190.24,415,0.099,190.339,190.339,0.0
1757,190.25,582,0.007,190.257,190.257,0.0
1758,190.265,240,0.427,190.692,190.692,0.0
1759,190.285,204,0.625,190.91,190.91,0.0
1761,190.305,230,0.157,190.462,190.462,0.0
1760,190.305,371,0.495,190.8,190.8,0.0
1762,190.37,207,0.007,190.377,190.377,0.0
1763,190.38,278,0.316,190.696,190.696,0.0
1766,190.445,336,0.723,191.168,191.168,0.0
1767,190.46,23,0.393,190.853,190.853,0.0
1768,190.465,102,0.054,190.519,190.519,0.0
1764,190.476,89,0.895,191.3,191.371,0.071
1765,190.513,599,0.818,191.228,191.331,0.103
1772,190.52,451,0.595,191.115,191.115,0.0
1773,190.54,496,0.166,190.706,190.706,0.0
1739,190.562,227,0.57,190.64,191.132,0.492
1775,190.645,439,0.216,190.861,190.861,0.0
1776,190.66,431,0.022,190.682,190.682,0.0
1769,190.692,313,0.094,190.559,190.786,0.227
1742,190.707,308,0.012,190.097,190.719,0.622
1778,190.71,101,0.0,190.71,190.71,0.0
1779,190.73,166,0.02,190.75,190.75,0.0
1780,190.77,300,0.906,191.676,191.676,0.0
1774,190.786,513,0.256,190.881,191.042,0.161
1770,190.853,289,1.155,191.625,192.008,0.383
1784,190.88,82,0.816,191.696,191.696,0.0
1785,190.89,362,0.493,191.383,191.383,0.0
1787,190.98,15,0.129,191.109,191.109,0.0
1781,191.081,556,0.0,190.78,191.081,0.301
1788,191.115,370,0.907,192.022,192.022,0.0
1752,191.132,231,0.01,190.225,191.142,0.917
1777,191.142,533,0.502,191.192,191.644,0.452
1748,191.168,145,0.204,190.364,191.372,1.008
1789,191.175,364,0.037,191.212,191.212,0.0
1790,191.295,35,0.066,191.361,191.361,0.0
1786,191.361,586,0.078,190.988,191.439,0.451
1771,191.383,452,0.482,190.982,191.865,0.883
1791,191.439,79,0.003,191.363,191.442,0.079
1792,191.475,131,0.284,191.759,191.759,0.0
1782,191.676,8,0.049,190.849,191.725,0.876
1783,191.696,299,0.327,191.127,192.023,0.896
1793,192.16,52,0.047,192.207,192.207,0.0
1794,195.0,536,0.361,195.361,195.361,0.0
1795,195.005,213,0.019,195.024,195.024,0.0
1796,195.01,211,0.045,195.055,195.055,0.0
1797,195.02,58,0.151,195.171,195.171,0.0
1798,195.025,522,0.385,195.41,195.41,0.0
1799,195.03,340,0.021,195.051,195.051,0.0
1800,195.035,37,0.453,195.488,195.488,0.0
1801,195.035,597,0.0,195.035,195.035,0.0
1802,195.045,25,0.031,195.076,195.076,0.0
1803,195.045,164,4.22,199.265,199.265,0.0
1805,195.065,268,0.027,195.092,195.092,0.0
1804,195.065,348,0.701,195.766,195.766,0.0
1807,195.085,425,0.034,195.119,195.119,0.0
1809,195.09,193,0.364,195.454,195.454,0.0
1808,195.09,263,0.002,195.092,195.092,0.0
1811,195.1,416,0.116,195.216,195.216,0.0
1810,195.1,534,0.12,195.22,195.22,0.0
1813,195.11,54,0.949,196.059,196.059,0.0
1814,195.12,581,0.009,195.129,195.129,0.0
1815,195.135,424,0.904,196.039,196.039,0.0
1817,195.14,476,0.036,195.176,195.176,0.0
1816,195.14,468,0.02,195.16,195.16,0.0
1819,195.145,108,0.008,195.153,195.153,0.0
1820,195.15,436,0.661,195.811,195.811,0.0
1821,195.155,526,0.123,195.278,195.278,0.0
1824,195.165,173,0.543,195.708,195.708,0.0
1823,195.165,297,0.04,195.205,195.205,0.0
1827,195.18,231,0.687,195.867,195.867,0.0
1830,195.2,488,0.001,195.201,195.201,0.0
1829,195.2,395,0.277,195.477,195.477,0.0
1833,195.225,4,0.414,195.639,195.639,0.0
1834,195.245,175,0.036,195.281,195.281,0.0
1837,195.255,72,0.081,195.336,195.336,0.0
1840,195.26,196,0.284,195.544,195.544,0.0
1842,195.278,194,1.165,196.44,196.443,0.003
1844,195.281,462,0.016,195.296,195.297,0.001
1846,195.295,599,0.12,195.415,195.415,0.0
1847,195.32,46,1.329,196.649,196.649,0.0
1806,195.361,536,0.107,195.187,195.468,0.281
1832,195.41,2,0.883,196.098,196.293,0.195
1853,195.42,305,0.498,195.918,195.918,0.0
1822,195.454,405,0.134,195.289,195.588,0.299
1812,195.477,502,0.006,195.116,195.483,0.367
